ID,User-ID,Book-ID,Book-Rating,Age,Location,Book-Title,Book-Author,Year-Of-Publication,Publisher
TRAIN_002736,USER_00458,BOOK_006024,0,35,"san francisco, california, usa",When the Elephants Dance,Tess Uriza Holthe,2003,Penguin Books
TRAIN_002737,USER_00458,BOOK_006115,0,35,"san francisco, california, usa",Flashpoint (Carlotta Carlyle Mysteries (Hardcover)),Linda Barnes,1999,Hyperion
TRAIN_002738,USER_00458,BOOK_006181,0,35,"san francisco, california, usa",Violets Are Blue,James Patterson,2001,"Little, Brown"
TRAIN_002739,USER_00458,BOOK_007162,0,35,"san francisco, california, usa",Hard Rain,Barry Eisler,2003,G. P. Putnam's Sons
TRAIN_002740,USER_00458,BOOK_007287,0,35,"san francisco, california, usa",Hawke : A Novel,Ted Bell,2003,Atria Books
TRAIN_002741,USER_00458,BOOK_010108,0,35,"san francisco, california, usa",Caught Stealing,CHARLES HUSTON,2004,Ballantine Books
TRAIN_002742,USER_00458,BOOK_010703,0,35,"san francisco, california, usa",The Icarus Agenda,Robert Ludlum,1989,Bantam Books
TRAIN_002743,USER_00458,BOOK_010780,7,35,"san francisco, california, usa",F Is for Fugitive (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1990,Bantam
TRAIN_002744,USER_00458,BOOK_011416,4,35,"san francisco, california, usa",The Medici Dagger,Cameron West,2001,Atria
TRAIN_002745,USER_00458,BOOK_013431,0,35,"san francisco, california, usa",Daughter's Keeper,Ayelet Waldman,2003,Sourcebooks Landmark
TRAIN_002746,USER_00458,BOOK_013674,8,35,"san francisco, california, usa",Vanish With the Rose,Barbara Michaels,1996,Berkley Publishing Group
TRAIN_002747,USER_00458,BOOK_013940,0,35,"san francisco, california, usa",The Skating Pond,Deborah Joy Corey,2003,Berkley Publishing Group
TRAIN_002748,USER_00458,BOOK_015405,5,35,"san francisco, california, usa",Strange Highways,Dean Koontz,1996,Warner Books
TRAIN_002749,USER_00458,BOOK_019633,0,35,"san francisco, california, usa",The Anxiety of Everyday Objects: A Novel,Aurelie Sheehan,2004,Penguin Books
TRAIN_002750,USER_00458,BOOK_020404,0,35,"san francisco, california, usa",Living Water,Obery Hendricks,2003,HarperSanFrancisco
TRAIN_002751,USER_00458,BOOK_020569,0,35,"san francisco, california, usa",Embryo,Charles Wilson,1999,St. Martin's Press
TRAIN_002752,USER_00458,BOOK_021338,0,35,"san francisco, california, usa",Tricky Business,Dave Barry,2002,Putnam Publishing Group
TRAIN_002753,USER_00458,BOOK_021490,0,35,"san francisco, california, usa",Hornet's Nest,Patricia Daniels Cornwell,1998,Berkley Publishing Group
TRAIN_002754,USER_00458,BOOK_022848,0,35,"san francisco, california, usa",Losing It: A Novel,Alan Cumyn,2003,St. Martin's Press
TRAIN_002755,USER_00458,BOOK_023191,8,35,"san francisco, california, usa",The Testament,John Grisham,1999,Dell
TRAIN_002756,USER_00458,BOOK_025694,0,35,"san francisco, california, usa",On a Night Like This,Ellen Sussman,2004,Warner Books
TRAIN_002757,USER_00458,BOOK_026336,0,35,"san francisco, california, usa",Ruins (The X-Files),Kevin J. Anderson,1997,HarperEntertainment
TRAIN_002758,USER_00458,BOOK_028060,0,35,"san francisco, california, usa",DEAD RECKONING,Sam Llewellyn,1989,Pocket
TRAIN_002759,USER_00458,BOOK_030306,0,35,"san francisco, california, usa",Adventures of the Stainless Steel Rat,Harry Harrison,1996,Ace Books
TRAIN_002760,USER_00458,BOOK_030878,8,35,"san francisco, california, usa",PRODIGAL DAUGHTR,Jeffrey Archer,1985,Pocket
TRAIN_002761,USER_00458,BOOK_031433,0,35,"san francisco, california, usa",Occasions of Sin: A Memoir,Sandra Scofield,2004,W.W. Norton &amp; Company
TRAIN_002762,USER_00458,BOOK_032538,0,35,"san francisco, california, usa","The Elder Gods (The Dreamers, Book 1)",David Eddings,2003,Aspect
TRAIN_002763,USER_00458,BOOK_032605,0,35,"san francisco, california, usa",Talking God (Jim Chee Novels),Tony Hillerman,1991,HarperTorch
TRAIN_002764,USER_00458,BOOK_033041,0,35,"san francisco, california, usa",Bluffing Mr. Churchill (Inspector Troy Series),John Lawton,2004,Atlantic Monthly Press
TRAIN_002765,USER_00458,BOOK_033237,8,35,"san francisco, california, usa",The Confessions of Max Tivoli (Today Show Book Club #22),Andrew Sean Greer,2004,"Farrar, Straus and Giroux"
TRAIN_002766,USER_00458,BOOK_033339,0,35,"san francisco, california, usa",Harriet Tubman: The Road to Freedom,Catherine Clinton,2004,"Little, Brown"
TRAIN_002767,USER_00458,BOOK_033395,8,35,"san francisco, california, usa",Gone But Not Forgotten,PHILLIP M. MARGOLIN,1994,Bantam
TRAIN_002768,USER_00458,BOOK_033648,0,35,"san francisco, california, usa",Night Journey : A Novel,Murad Kalam,2003,Simon &amp; Schuster
TRAIN_002769,USER_00458,BOOK_035651,0,35,"san francisco, california, usa",Unforgivable,Tina Wainscott,2001,St. Martin's Paperbacks
TRAIN_002770,USER_00458,BOOK_035897,0,35,"san francisco, california, usa",Song of the Seals,Christy Yorke,2003,Berkley Publishing Group
TRAIN_002771,USER_00458,BOOK_036652,0,35,"san francisco, california, usa",Walking Shadow,Robert B. Parker,1996,Berkley Publishing Group
TRAIN_002772,USER_00458,BOOK_038052,0,35,"san francisco, california, usa",The Joy Luck Club,Amy Tan,1994,Prentice Hall (K-12)
TRAIN_002773,USER_00458,BOOK_039341,4,35,"san francisco, california, usa",Spill,Les Standiford,1993,Harper Mass Market Paperbacks (Mm)
TRAIN_002774,USER_00458,BOOK_040516,0,35,"san francisco, california, usa",Coastliners : A Novel,Joanne Harris,2002,William Morrow
TRAIN_002775,USER_00458,BOOK_041020,0,35,"san francisco, california, usa",DON'T SAY A WORD,Andrew Klavan,1992,Pocket
TRAIN_002776,USER_00458,BOOK_041713,0,35,"san francisco, california, usa","Dearest Dorothy, Are We There Yet? (Baumbich, Charlene Ann, Dearest Dorothy, Bk. 1.)",Charlene Ann Baumbich,2004,Penguin Books
TRAIN_002777,USER_00458,BOOK_042394,0,35,"san francisco, california, usa",The Third Deadly Sin,Lawrence Sanders,2001,Berkley Publishing Group
TRAIN_002778,USER_00458,BOOK_046319,0,35,"san francisco, california, usa",Shadowmancer,G.P. Taylor,2003,Mount Publishing Ltd
TRAIN_002779,USER_00458,BOOK_046686,8,35,"san francisco, california, usa",The Body Farm,Patricia Daniels Cornwell,1995,Berkley Publishing Group
TRAIN_002780,USER_00458,BOOK_046805,0,35,"san francisco, california, usa",When the Messenger is Hot: Stories,Elizabeth Crane,2004,Back Bay Books
TRAIN_002781,USER_00458,BOOK_047764,0,35,"san francisco, california, usa",Finding Caruso,Kim Barnes,2003,Putnam Publishing Group
TRAIN_002782,USER_00458,BOOK_047887,0,35,"san francisco, california, usa",Whirlwind (The X-Files),Charles Grant,1995,HarperEntertainment
TRAIN_002783,USER_00458,BOOK_049300,9,35,"san francisco, california, usa",Basket Case,CARL HIAASEN,2002,Knopf
TRAIN_002784,USER_00458,BOOK_049499,0,35,"san francisco, california, usa",The Fourth Deadly Sin,Lawrence Sanders,2001,Berkley Publishing Group
TRAIN_002785,USER_00458,BOOK_050466,7,35,"san francisco, california, usa",McNally's Secret (Archy McNally Novels (Paperback)),Lawrence Sanders,1994,Berkley Publishing Group
TRAIN_002786,USER_00458,BOOK_050555,0,35,"san francisco, california, usa",The Da Vinci Code,Dan Brown,2003,Doubleday
TRAIN_002787,USER_00458,BOOK_050699,9,35,"san francisco, california, usa",Bloodstream,Tess Gerritsen,1999,Pocket
TRAIN_002788,USER_00458,BOOK_051570,6,35,"san francisco, california, usa",From the Corner of His Eye,Dean Koontz,2001,Bantam Books
TRAIN_002789,USER_00458,BOOK_052495,0,35,"san francisco, california, usa",Precipice: A Novel,Tom Savage,1995,Onyx Books
TRAIN_002790,USER_00458,BOOK_052877,8,35,"san francisco, california, usa",Smoke and Mirrors,Barbara Michaels,1989,Berkley Publishing Group
TRAIN_002791,USER_00458,BOOK_056178,8,35,"san francisco, california, usa",Body of Evidence (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,1992,Avon
TRAIN_002792,USER_00458,BOOK_056572,0,35,"san francisco, california, usa",Deadly Rich,Edward Stewart,1992,Dell
TRAIN_002793,USER_00458,BOOK_056957,0,35,"san francisco, california, usa",Ice Hunt,James Rollins,2003,William Morrow
TRAIN_002794,USER_00458,BOOK_059997,0,35,"san francisco, california, usa",Suspects,William J. Caunitz,1987,Bantam
TRAIN_002795,USER_00458,BOOK_060305,5,35,"san francisco, california, usa",I'll Be Seeing You,Mary Higgins Clark,1994,Pocket
TRAIN_002796,USER_00458,BOOK_062654,0,35,"san francisco, california, usa",The Mercy Rule,John T. Lescroart,1999,Island
TRAIN_002797,USER_00458,BOOK_062960,6,35,"san francisco, california, usa",A Case of Need,Michael Crichton,1994,Signet Book
TRAIN_002798,USER_00458,BOOK_064135,0,35,"san francisco, california, usa",The Serpent Club,Tom Coffey,2000,Pocket
TRAIN_002799,USER_00458,BOOK_065809,0,35,"san francisco, california, usa",Peyton Amberg : A Novel,Tama Janowitz,2003,St. Martin's Press
TRAIN_002800,USER_00458,BOOK_065843,5,35,"san francisco, california, usa",The Resort,Sol Stein,1981,Dell Publishing
TRAIN_002801,USER_00458,BOOK_066343,7,35,"san francisco, california, usa",Life Support,Tess Gerritsen,1998,Pocket
TRAIN_002802,USER_00458,BOOK_066718,7,35,"san francisco, california, usa",The Eyes of Darkness,Dean R. Koontz,1996,Berkley Publishing Group
TRAIN_002803,USER_00458,BOOK_067554,0,35,"san francisco, california, usa",China Lake,Anthony Hyde,1993,Ballantine Books
TRAIN_002804,USER_00458,BOOK_067948,0,35,"san francisco, california, usa",Going to Bend : A Novel,DIANE HAMMOND,2004,Doubleday
TRAIN_002805,USER_00458,BOOK_068036,0,35,"san francisco, california, usa",A Great and Terrible Beauty,LIBBA BRAY,2003,Delacorte Books for Young Readers
TRAIN_002806,USER_00458,BOOK_070619,0,35,"san francisco, california, usa",Interest of Justice,Nancy Taylor Rosenberg,1994,Signet Book
TRAIN_002807,USER_00458,BOOK_071803,0,35,"san francisco, california, usa",Old Flames,John Lawton,2003,Atlantic Monthly Press
TRAIN_002808,USER_00458,BOOK_072940,0,35,"san francisco, california, usa",The Bounty: The True Story of the Mutiny on the Bounty,Caroline Alexander,2003,Viking Books
TRAIN_002809,USER_00458,BOOK_073084,9,35,"san francisco, california, usa",Lost in a Good Book: A Thursday Next Novel,Jasper Fforde,2003,Viking Books
TRAIN_002810,USER_00458,BOOK_073237,8,35,"san francisco, california, usa",Lonely Silver Rain,John D. MacDonald,1986,Ballantine Books
TRAIN_002811,USER_00458,BOOK_074109,0,35,"san francisco, california, usa",Fat Girls and Lawn Chairs,Cheryl Peck,2004,Warner Books
TRAIN_002812,USER_00458,BOOK_077154,0,35,"san francisco, california, usa",Maggie Darling: A Modern Romance,James Howard Kunstler,2004,Atlantic Monthly Press
TRAIN_002813,USER_00458,BOOK_077700,0,35,"san francisco, california, usa",Vintage Didion (Vintage Readers),JOAN DIDION,2004,Vintage
TRAIN_002814,USER_00458,BOOK_078065,0,35,"san francisco, california, usa",Zero Option,Peter T. Deutermann,1999,Hambledon &amp; London
TRAIN_002815,USER_00458,BOOK_079171,0,35,"san francisco, california, usa",Saul and Patsy : A Novel,CHARLES BAXTER,2003,Pantheon
TRAIN_002816,USER_00458,BOOK_079784,0,35,"san francisco, california, usa",ROUGH WATER : ROUGH WATER,Sally Gunning,1994,Pocket
TRAIN_002817,USER_00458,BOOK_080098,0,35,"san francisco, california, usa",Sick Puppy,Carl Hiaasen,2000,Alfred A. Knopf
TRAIN_002818,USER_00458,BOOK_082966,6,35,"san francisco, california, usa",Vector,Robin Cook,2000,Berkley Publishing Group
TRAIN_002819,USER_00458,BOOK_083161,0,35,"san francisco, california, usa",The Eyre Affair (Alex Awards (Awards)),Jasper Fforde,2002,Viking Books
TRAIN_002820,USER_00458,BOOK_083416,5,35,"san francisco, california, usa",Let Me Call You Sweetheart,Mary Higgins Clark,1996,Pocket
TRAIN_002821,USER_00458,BOOK_084709,8,35,"san francisco, california, usa",See Jane Run,Joy Fielding,1992,Avon
TRAIN_002822,USER_00458,BOOK_086519,5,35,"san francisco, california, usa",Birthright,Michael Stewart,1990,Harper Mass Market Paperbacks
TRAIN_002823,USER_00458,BOOK_087049,0,35,"san francisco, california, usa",Deep As the Marrow (Deep as the Marrow),F. Paul Wilson,1998,Tor Books
TRAIN_002824,USER_00458,BOOK_087420,7,35,"san francisco, california, usa",Over the Edge,Jonathan Kellerman,1993,Signet Book
TRAIN_002825,USER_00458,BOOK_088217,9,35,"san francisco, california, usa",Vertical Run,Joseph R. Garber,1996,Bantam Books
TRAIN_002826,USER_00458,BOOK_088288,0,35,"san francisco, california, usa",Toxin,Robin Cook,1999,Berkley Publishing Group
TRAIN_002827,USER_00458,BOOK_089204,0,35,"san francisco, california, usa",The Consignment,GRANT SUTHERLAND,2003,Bantam
TRAIN_002828,USER_00458,BOOK_092912,0,35,"san francisco, california, usa",Aquitaine Progression,Robert Ludlum,1985,Bantam Doubleday Dell
TRAIN_002829,USER_00458,BOOK_092928,0,35,"san francisco, california, usa",SETTING FREE BEAR,John Irving,1982,Pocket
TRAIN_002830,USER_00458,BOOK_094314,0,35,"san francisco, california, usa",Loving Che,Ana Menendez,2003,Atlantic Monthly Press
TRAIN_002831,USER_00458,BOOK_095326,8,35,"san francisco, california, usa",Search the Shadows,Barbara Michaels,1990,Berkley Publishing Group
TRAIN_002832,USER_00458,BOOK_095402,0,35,"san francisco, california, usa",River God,Wilbur A. Smith,1995,St. Martin's Press
TRAIN_002833,USER_00458,BOOK_102336,8,35,"san francisco, california, usa",Critical Judgment,Michael Palmer,1998,Bantam Books
TRAIN_002834,USER_00458,BOOK_102413,0,35,"san francisco, california, usa",Once Bitten: A Melanie Travis Mystery (Melanie Travis Mystery),Laurien Berenson,2001,Kensington Publishing Corporation
TRAIN_002835,USER_00458,BOOK_103580,0,35,"san francisco, california, usa",Vintage Murakami,HARUKI MURAKAMI,2004,Vintage
TRAIN_002836,USER_00458,BOOK_104271,0,35,"san francisco, california, usa",Conspiracy,Allan Topol,2004,Onyx Books
TRAIN_002837,USER_00458,BOOK_104423,7,35,"san francisco, california, usa",Honor Among Thieves,Jeffrey Archer,1994,HarperTorch
TRAIN_002838,USER_00458,BOOK_104551,10,35,"san francisco, california, usa",Hocus Pocus,Kurt Vonnegut,1991,Berkley Publishing Group
TRAIN_002839,USER_00458,BOOK_104751,0,35,"san francisco, california, usa","Lucia, Lucia : A Novel",ADRIANA TRIGIANI,2003,Random House
TRAIN_002840,USER_00458,BOOK_105931,8,35,"san francisco, california, usa",Killing Floor,Lee Child,1998,Jove Books
TRAIN_002841,USER_00458,BOOK_107411,7,35,"san francisco, california, usa",E Is for Evidence: A Kinsey Millhone Mystery (Kinsey Millhone Mysteries (Paperback)),Sue Grafton,1989,Bantam
TRAIN_002842,USER_00458,BOOK_107699,0,35,"san francisco, california, usa",The Last Crossing,Guy Vanderhaeghe,2004,Atlantic Monthly Press
TRAIN_002843,USER_00458,BOOK_107712,0,35,"san francisco, california, usa",Edgewater Angels : A Novel,SANDRO MEALLET,2001,Doubleday
TRAIN_002844,USER_00458,BOOK_108192,0,35,"san francisco, california, usa",The Bean Trees,Barbara Kingsolver,1989,Perennial
TRAIN_002845,USER_00458,BOOK_108683,0,35,"san francisco, california, usa",The Eighth Commandment,Lawrence Sanders,1994,Berkley Publishing Group
TRAIN_002846,USER_00458,BOOK_109446,0,35,"san francisco, california, usa",Cutthroat,Michael Slade,1994,Signet Book
TRAIN_002847,USER_00458,BOOK_109827,10,35,"san francisco, california, usa",The Day After Tomorrow,Allan Folsom,1995,Warner Books
TRAIN_002848,USER_00458,BOOK_110155,0,35,"san francisco, california, usa",The Ritual Bath (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1999,Avon
TRAIN_002849,USER_00458,BOOK_110209,0,35,"san francisco, california, usa","The Shelters of Stone (Earth's Children Series, No 5)",JEAN M. AUEL,2002,Crown
TRAIN_002850,USER_00458,BOOK_110932,9,35,"san francisco, california, usa",The Hot Zone,Richard Preston,1995,Anchor
TRAIN_002851,USER_00458,BOOK_110978,0,35,"san francisco, california, usa",Monkeewrench,P. J. Tracy,2003,Putnam Publishing Group
TRAIN_002852,USER_00458,BOOK_112908,0,35,"san francisco, california, usa",The Angel's Command: A Tale from the Castaways of the Flying Dutchman,Brian Jacques,2003,Philomel Books
TRAIN_002853,USER_00458,BOOK_113640,7,35,"san francisco, california, usa",Winter Prey,John Sandford,2004,Berkley Publishing Group
TRAIN_002854,USER_00458,BOOK_113873,8,35,"san francisco, california, usa",Dress Her in Indigo,John D. MacDonald,1978,Fawcett Books
TRAIN_002855,USER_00458,BOOK_115195,8,35,"san francisco, california, usa",Houses of Stone,Barbara Michaels,1996,Berkley Publishing Group
TRAIN_002856,USER_00458,BOOK_115328,0,35,"san francisco, california, usa",Good in Bed,Jennifer Weiner,2002,Washington Square Press
TRAIN_002857,USER_00458,BOOK_116879,7,35,"san francisco, california, usa",Self-Defense (Alex Delaware Novels (Paperback)),Jonathan Kellerman,1995,Bantam Books
TRAIN_002858,USER_00458,BOOK_116959,10,35,"san francisco, california, usa",The Lust Lizard of Melancholy Cove,Christopher Moore,1999,Spike
TRAIN_002859,USER_00458,BOOK_117231,0,35,"san francisco, california, usa",The Disapparation of James,Anne Ursu,2003,Hyperion
TRAIN_002860,USER_00458,BOOK_117499,0,35,"san francisco, california, usa",Unexpected,Lori Foster,2003,BRAVA
TRAIN_002861,USER_00458,BOOK_117566,8,35,"san francisco, california, usa",Contagion,Robin Cook,1998,Berkley Publishing Group
TRAIN_002862,USER_00458,BOOK_118640,0,35,"san francisco, california, usa",Pompeii: A Novel,ROBERT HARRIS,2003,Random House
TRAIN_002863,USER_00458,BOOK_121104,0,35,"san francisco, california, usa",Secret Father (Ay Adult - Carroll),James Carroll,2003,Houghton Mifflin Company
TRAIN_002864,USER_00458,BOOK_123436,0,35,"san francisco, california, usa",A Thief of Time (Joe Leaphorn/Jim Chee Novels),Tony Hillerman,1990,HarperTorch
TRAIN_002865,USER_00458,BOOK_123847,0,35,"san francisco, california, usa",Messiah,Boris Starling,1999,Onyx Books
TRAIN_002866,USER_00458,BOOK_124567,8,35,"san francisco, california, usa",Miracle Cure,Michael Palmer,1999,Bantam Books
TRAIN_002867,USER_00458,BOOK_125125,0,35,"san francisco, california, usa",PROGENY,J.G. Maxon,1989,Pocket
TRAIN_002868,USER_00458,BOOK_125595,0,35,"san francisco, california, usa",Dead Aim,IRIS JOHANSEN,2003,Bantam
TRAIN_002869,USER_00458,BOOK_126340,7,35,"san francisco, california, usa",Retribution,Jilliane Hoffman,2004,G. P. Putnam's Sons
TRAIN_002870,USER_00458,BOOK_126727,7,35,"san francisco, california, usa",Zero Hour,Benjamin E. Miller,2003,Onyx Books
TRAIN_002871,USER_00458,BOOK_127611,8,35,"san francisco, california, usa",The Breathtaker (Today Show Book Club #19),Alice Blanchard,2003,Warner Books
TRAIN_002872,USER_00458,BOOK_128622,2,35,"san francisco, california, usa",The Specialists: Plunder (Specialists),Chet Cunningham,1999,Bantam
TRAIN_002873,USER_00458,BOOK_129836,6,35,"san francisco, california, usa",Split Second,David Baldacci,2003,Warner Books
TRAIN_002874,USER_00458,BOOK_129857,0,35,"san francisco, california, usa",Cork Boat,JOHN POLLACK,2004,Pantheon
TRAIN_002875,USER_00458,BOOK_130910,7,35,"san francisco, california, usa",Deadly Exposure,Leonard Goldberg,2000,Signet Book
TRAIN_002876,USER_00458,BOOK_130970,0,35,"san francisco, california, usa",Other Fish in the Sea,Lisa Kusel,2003,Hyperion
TRAIN_002877,USER_00458,BOOK_131585,0,35,"san francisco, california, usa",Games of the Hangman,Victor O'Reilly,1992,Berkley Publishing Group
TRAIN_002878,USER_00458,BOOK_132194,8,35,"san francisco, california, usa",The Daisy Ducks,Rick Boyer,1988,Ivy Books
TRAIN_002879,USER_00458,BOOK_134895,0,35,"san francisco, california, usa",Private Sector,Brian Haig,2003,Warner Books
TRAIN_002880,USER_00458,BOOK_135536,0,35,"san francisco, california, usa",The Zero Game,Brad Meltzer,2004,Warner Books
TRAIN_002881,USER_00458,BOOK_137585,8,35,"san francisco, california, usa",The Deep Blue Good-By,John D. MacDonald,1995,Fawcett Books
TRAIN_002882,USER_00458,BOOK_138430,10,35,"san francisco, california, usa",WLD ACCORDNG GARP,John Irving,1979,Pocket
TRAIN_002883,USER_00458,BOOK_139408,0,35,"san francisco, california, usa",What a Girl Wants,Liz Maverick,2004,New American Library
TRAIN_002884,USER_00458,BOOK_139650,8,35,"san francisco, california, usa",Cinnamon Skin,John D. MacDonald,1990,Fawcett Books
TRAIN_002885,USER_00458,BOOK_140851,0,35,"san francisco, california, usa",Jennie,Douglas Preston,1997,Tor Books
TRAIN_002886,USER_00458,BOOK_141371,7,35,"san francisco, california, usa",Mind Prey,John Sandford,2004,Berkley Publishing Group
